node.label,clade,node.type,orig.node.label,num.genes.concordant.full,num.genes.concordant.partial,num.genes.discordant,num.genes.paraphyletic,num.genes.nondecisive,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
<90>,Leptomys_elegans_ABTC45741;Microhydromys_richardsoni_ANWCM35851;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.249/0.43,191.0,1940.0,0.0,0.0,153.0,1221781.421558185,2696893.6125259683,3070.75,1132.25,573.3371288400681,1265.553079552308,1.4409901454716096,0.5313233223838574,0.002513338266417371,0.00041983487770565426,0.16704272692434127
<70>,Crossomys_moncktoni_ABTC46614;Hydromys_chrysogaster_Z5248;Parahydromys_asper_ABTC45798,internal,0.713/0.716,0.0,6604.0,0.0,0.0,8.0,2984042.047262524,6582142.232849676,22636.083333333336,8763.916666666666,451.8537321717934,996.6902230238759,3.4276322430849993,1.3270618816878659,0.007585711921887643,0.0013314687462887612,0.17552324158883112
<92>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.126/0.392,0.0,829.0,0.0,0.0,160.0,524256.98592150415,1156016.2081073625,826.5,702.5,632.3968467086902,1394.4706973550815,0.996984318455971,0.8474065138721351,0.0015765169033412749,0.0006076904415986846,0.3854639555787468
Lorentzimys_nouhuysi_ABTC-46314,Lorentzimys_nouhuysi_ABTC-46314,tip,NA,9845.0,0.0,0.0,0.0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Apomys_lubangensis_JAE169,Apomys_lubangensis_JAE169,tip,NA,8981.0,0.0,0.0,0.0,2713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<93>,Archboldomys_luzonensis_EAR1826;Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.637/0.584,0.0,4470.0,0.0,0.0,1135.0,2112403.2230183966,4663887.562466246,13227.083333333334,4883.916666666666,472.5734279683214,1043.37529361661,2.9590790454884415,1.0925988068605517,0.006261628078011194,0.0010471771888265827,0.16723720664661149
<94>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.461/0.422,0.0,3346.0,0.0,0.0,1677.0,1770015.322791811,3894854.369138252,7982.0,2226.0,528.9944180489573,1164.0329853969672,2.3855349671249253,0.6652719665271967,0.004509565480715808,0.000571523294333726,0.12673577904073532
Rhabdomys_pumilio_MNHN1995065,Rhabdomys_pumilio_MNHN1995065,tip,NA,8678.0,0.0,0.0,0.0,3016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<95>,Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.343,0.0,1289.0,0.0,0.0,43.0,716785.2142954582,1580806.2491126985,2289.5,675.5,556.0785215635827,1226.3818844939476,1.7761830876648566,0.5240496508921645,0.003194122806021317,0.00042731359417332514,0.13378120383091913
<44>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708,internal,0.733/0.644,0.0,7019.0,0.0,0.0,23.0,3191865.2835898576,7061929.351824841,33602.5,11348.5,454.7464430246271,1006.1161635311072,4.787362872204017,1.6168257586550792,0.010527543306028135,0.0016069971015877532,0.15264692387136292
<97>,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.387/0.383,0.0,2911.0,0.0,0.0,814.0,1561487.2043784424,3442741.090999428,5990.333333333334,1958.6666666666667,536.4092079623642,1182.6661253862687,2.0578266346043743,0.672850108782778,0.003836299981540877,0.0005689265079466273,0.14830083952874665
Praomys_jacksoni_REC31,Praomys_jacksoni_REC31,tip,NA,9481.0,0.0,0.0,0.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Mus_platythrix_10460X13,Mus_platythrix_10460X13,tip,NA,6982.0,0.0,0.0,0.0,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<98>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.81/0.727,0.0,5440.0,0.0,0.0,3573.0,2326002.054357899,5126592.490184223,34024.833333333336,11566.166666666666,427.57390705108435,942.3883254015117,6.2545649509803924,2.1261335784313724,0.014628032365485598,0.002256111966927771,0.1542320874440365
Rattus_morotaiensis_ASAM29,Rattus_morotaiensis_ASAM29,tip,NA,10620.0,0.0,0.0,0.0,1074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<99>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.268/0.548,0.0,1211.0,0.0,0.0,173.0,651416.3276986191,1429047.4736565093,1725.6666666666665,783.3333333333333,537.9160426908498,1180.0557173051275,1.424993118634737,0.6468483347096063,0.0026490994979558673,0.0005481506722299542,0.20691962406581005
<100>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.136/0.376,0.0,1037.0,0.0,0.0,240.0,681814.9127438178,1500852.681157389,1221.5,776.5,657.4878618551762,1447.3024890620916,1.177917068466731,0.7487945998071359,0.0017915419231362005,0.0005173725641088229,0.2887861888284096
Halmaheramys_bokimekot_33262-WD225,Halmaheramys_bokimekot_33262-WD225,tip,NA,9760.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<101>,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.491/0.467,0.0,4227.0,0.0,0.0,140.0,2159735.7404685896,4776224.736113721,10224.333333333334,3398.6666666666665,510.93819268242004,1129.932513866506,2.4188155508240676,0.804037536471887,0.0047340668313036295,0.0007115801400568236,0.15031053962980798
<18>,Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833,internal,0.802/0.784,0.0,7193.0,0.0,0.0,31.0,3240424.6841619466,7157442.9613998635,30997.75,10351.249999999998,450.49696707381435,995.0567164465263,4.309432781871264,1.4390727095787568,0.00956595292941264,0.0014462217939876514,0.15118428918262
<103>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.251/0.428,0.0,1864.0,0.0,0.0,308.0,1030026.4826410142,2277093.546448378,2772.5,1069.5,552.5893147215742,1221.6167094680138,1.4873927038626609,0.5737660944206009,0.002691678366260292,0.00046967767383475204,0.1744924949882861
Mastacomys_fuscus_M13957,Mastacomys_fuscus_M13957,tip,NA,10141.0,0.0,0.0,0.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<107>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Lorentzimys_nouhuysi_ABTC-46314;Macruromys_major_ABTC43909;Pogonomys_macrourus_ABTC43144,internal,0.1/0.317,0.0,732.0,0.0,0.0,106.0,469660.7424985333,1038188.0250635147,629.5,617.5,641.613036200182,1418.2896517261129,0.8599726775956285,0.8435792349726776,0.0013403291845325265,0.000594786286387981,0.44376134851933974
Anisomys_imitator_ABTC45107,Anisomys_imitator_ABTC45107,tip,NA,10549.0,0.0,0.0,0.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<109>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.741/0.65,0.0,6141.0,0.0,0.0,175.0,2778514.842281521,6121982.674568599,35069.16666666667,11118.833333333334,452.4531578377334,996.9032200893338,5.710660587309342,1.8105900233403898,0.012621550957010667,0.00181621443973081,0.14389788116507107
<42>,Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389,internal,0.938/0.956,0.0,7881.0,0.0,0.0,17.0,3169338.6043229415,7007131.910121984,92995.33333333333,32271.66666666666,402.1492963231749,889.1171057127248,11.799940785856279,4.094869517404728,0.029342189315615805,0.004605545761176466,0.15695985434615856
<110>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.259/0.402,0.0,2359.0,0.0,0.0,525.0,1348560.4087856947,2975241.340863268,5466.083333333333,1847.9166666666667,571.6661334403115,1261.2299028670063,2.3171188356648296,0.783347463614526,0.0040532728810089005,0.0006210980740575797,0.15323371810658407
Micaelemys_namaquensis_MNHN1987009,Micaelemys_namaquensis_MNHN1987009,tip,NA,10036.0,0.0,0.0,0.0,1658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<111>,Colomys_goslingi_TCD4175;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.55/0.49,0.0,4742.0,0.0,0.0,78.0,2397439.3763002763,5295084.640021331,12767.166666666668,4823.833333333333,505.5755749262497,1116.6353100002807,2.6923590608744554,1.0172571348235624,0.005325334518518226,0.0009110021201311526,0.1710694637047212
<78>,Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382,internal,0.692/0.58,0.0,6606.0,0.0,0.0,35.0,3014523.3218729002,6671410.919283542,22348.749999999996,7458.250000000001,456.33111139462613,1009.9017437607541,3.3830986981531934,1.1290115046927038,0.007413692850820238,0.0011179419301608482,0.15079420643076155
<49>,Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820,internal,0.928/0.874,0.0,7916.0,0.0,0.0,0.0,3160196.276558935,6991750.671985423,85267.91666666664,29792.083333333332,399.21630578056283,883.2428842831509,10.771591291898263,3.763527454943574,0.026981842013785583,0.004261033427965957,0.15792225845029062
<112>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_platythrix_10460X13,internal,0.368/0.409,0.0,2267.0,0.0,0.0,153.0,1122562.673799457,2476121.662354552,5834.333333333334,1951.6666666666667,495.17541852644774,1092.245991334165,2.573592118806058,0.8609028084105279,0.005197334161830169,0.000788194981021579,0.15165370485703522
Rattus_xanthurus_LSUMZ39196,Rattus_xanthurus_LSUMZ39196,tip,NA,10389.0,0.0,0.0,0.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<113>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.423/0.493,0.0,3458.0,0.0,0.0,352.0,1905877.356346173,4197858.929607418,5824.833333333333,2281.166666666667,551.1501898051397,1213.9557344151008,1.6844515133988818,0.6596780412569887,0.003056247724407794,0.0005434119404484134,0.17780363028448873
<114>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.099/0.395,0.0,671.0,0.0,0.0,116.0,441421.742735936,970989.7677906094,833.0,401.0,657.8565465513204,1447.0786405225176,1.241430700447094,0.5976154992548435,0.0018870842084874623,0.000412980664989329,0.21884591219187916
Papagomys_armandvillei_WAMM32592,Papagomys_armandvillei_WAMM32592,tip,NA,10290.0,0.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Saxatilomys_paulinae_ABTC116266,Saxatilomys_paulinae_ABTC116266,tip,NA,10183.0,0.0,0.0,0.0,1511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<115>,Anonymomys_mindorensis_FMNH2222010;Leopoldomys_sabanus_Z25191;Margaretamys_christinae_TMar1;Margaretamys_parvus_NMVZ21833;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.508/0.48,0.0,4649.0,0.0,0.0,829.0,2406531.5379131194,5310160.619340724,12239.916666666666,3288.0833333333335,517.6449855696105,1142.215663441756,2.6328063382806337,0.7072667957266796,0.005086123524182359,0.0006192060031776517,0.12174419284816618
<116>,Mastacomys_fuscus_M13957;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.21/0.401,0.0,1592.0,0.0,0.0,296.0,949700.9476521937,2083906.6066013759,2445.5,772.5,596.5458213895689,1308.9865619355376,1.5361180904522613,0.48523869346733667,0.0025750211222234226,0.000370697994599606,0.14395920538295384
Pseudomys_australis_M25541,Pseudomys_australis_M25541,tip,NA,10032.0,0.0,0.0,0.0,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<118>,Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Lemniscomys_striatus_TCD4711;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065,internal,0.311/0.4,330.0,2836.0,0.0,0.0,3.0,1773422.8837836613,3912514.6259226985,7409.833333333334,2368.1666666666665,560.1462046063365,1235.7911010494943,2.3404400926510847,0.747999578858707,0.004178266447946239,0.0006052799524316604,0.14486389510395542
<119>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Grammomys_dryas_LSUMZ37716;Micaelemys_namaquensis_MNHN1987009;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.182/0.393,0.0,1646.0,0.0,0.0,4.0,984005.612655191,2170740.8715352593,2919.5,1027.5,597.8162895839556,1318.797613326403,1.7736938031591738,0.6242405832320778,0.0029669546214499414,0.0004733406983180352,0.15953755911734002
Mus_pahari_10460X1,Mus_pahari_10460X1,tip,NA,7888.0,0.0,0.0,0.0,3806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<121>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_platythrix_10460X13,internal,0.385/0.39,0.0,2732.0,0.0,0.0,2905.0,1332025.376582691,2938824.83478771,7967.75,2344.25,487.564193478291,1075.7045515328368,2.916453147877013,0.8580710102489019,0.0059816803343801525,0.0007976827921999441,0.1333542997299944
<6>,Limnomys_sibuanus_FMNH147948;Tarsomys_apoensis_KU167148,internal,0.573/0.634,0.0,4646.0,0.0,0.0,15.0,2373968.7430396653,5232862.80899784,10475.666666666668,4167.333333333334,510.97045696075446,1126.3157143774945,2.254771129286842,0.8969723059262449,0.004412723081287695,0.0007963773340603652,0.1804729912550894
<122>,Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196,internal,0.426/0.558,0.0,3796.0,0.0,0.0,130.0,2008771.6644433443,4426672.755080469,8390.583333333332,2519.4166666666665,529.1811550166872,1166.1414001792596,2.210374956094134,0.6637030207235687,0.004176972167545218,0.0005691445485269146,0.13625768276579095
<123>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.051/0.368,0.0,254.0,0.0,0.0,410.0,156892.04586333095,345094.5591149037,370.0,120.0,617.6852199343738,1358.639996515369,1.4566929133858268,0.47244094488188976,0.002358309485761362,0.0003477307793776153,0.14744917131406657
Bullimus_bagobus_JAE1712,Bullimus_bagobus_JAE1712,tip,NA,9046.0,0.0,0.0,0.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<62>,Pseudomys_desertor_ABTC41464;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.27/0.446,0.0,2226.0,0.0,0.0,3.0,1287798.2794213495,2832268.5875390326,3737.333333333333,1138.6666666666665,578.5257319952154,1272.3578560373012,1.6789457921533393,0.5115303983228511,0.0029021108298208326,0.0004020334341440611,0.13853138550497102
<125>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140,internal,0.199/0.442,0.0,1735.0,0.0,0.0,38.0,1061366.6454923903,2332576.3397633303,3100.0,795.0,611.7387005719829,1344.4244033218042,1.7867435158501441,0.45821325648414984,0.0029207625971342304,0.00034082485809689,0.11669036656087614
<126>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Grammomys_dryas_LSUMZ37716;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.369,428.0,1166.0,0.0,0.0,91.0,967282.923304805,2136122.0252165417,2700.0,1113.0,606.827429927732,1340.1016469363499,1.6938519447929736,0.6982434127979925,0.0027913239600831767,0.0005210376499381742,0.18666326710520842
<96>,Dephomys_defua_MNHNR24062;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.399/0.428,0.0,3840.0,0.0,0.0,2.0,2092857.0914165573,4622264.937973858,10144.0,3668.0,545.0148675563952,1203.7148275973589,2.6416666666666666,0.9552083333333333,0.004846962576471956,0.0007935503588004728,0.163721164807938
<120>,Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.868/0.78,1620.0,8136.0,0.0,0.0,0.0,3893750.1783271027,8623341.733155306,115694.58333333333,36720.41666666666,399.11338441237217,883.9013666620855,11.858813379800464,3.7638803471368036,0.029712893235240876,0.004258258318290089,0.14331348632315605
<127>,mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_pahari_10460X1;Mus_platythrix_10460X13,internal,0.853/0.739,0.0,6669.0,0.0,0.0,28.0,2793902.2347987657,6166509.367617779,73822.75,25808.249999999996,418.9387066724795,924.6527766708322,11.069538161643425,3.869883040935672,0.02642281074853615,0.004185228378234044,0.1583945182087
<128>,Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.223/0.417,0.0,1502.0,0.0,0.0,905.0,868647.893499854,1905658.7574790372,3158.8333333333335,728.1666666666666,578.3274923434448,1268.7475083082804,2.103084775854416,0.4847980470483799,0.0036364945531682964,0.0003821075855311817,0.10507580306926911
Kadarsanomys_sodyi_MZB-Sample,Kadarsanomys_sodyi_MZB-Sample,tip,NA,8305.0,0.0,0.0,0.0,3389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<129>,Bullimus_bagobus_JAE1712;Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736;Eropeplus_canus_NMVZ21733;Halmaheramys_bokimekot_33262-WD225;Lenomys_meyeri_LSUMZ39079;Papagomys_armandvillei_WAMM32592;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.157/0.404,0.0,1127.0,0.0,0.0,123.0,648486.3478779095,1424665.503557671,2026.0,586.0,575.4093592528035,1264.122008480631,1.7976929902395742,0.5199645075421473,0.0031241983838670336,0.00041132462219141424,0.13165765154845566
<15>,Sundamys_annandalei_YS118;Sundamys_muelleri_JAE1283,internal,0.575/0.629,0.0,3857.0,0.0,0.0,1.0,1836699.5307195177,4049290.858594505,11474.416666666668,3995.583333333333,476.19899681605335,1049.8550320442066,2.9749589490968806,1.0359303430991271,0.006247302008168763,0.0009867365602677864,0.1579460315793222
<130>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.088/0.398,71.0,655.0,0.0,0.0,201.0,440144.53747125564,969229.6436613451,936.5,367.5,606.259693486578,1335.027057384773,1.2899449035812671,0.506198347107438,0.0021277101503529615,0.0003791671069941055,0.1782043042522527
<26>,Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_nanus_U1448,internal,0.759/0.818,0.0,6128.0,0.0,0.0,1.0,2752853.7395481244,6076719.601367882,28679.0,10565.0,449.22547969127356,991.6317887349678,4.679993472584856,1.7240535248041775,0.010417916356394438,0.001738602517980556,0.16688582039856895
<131>,Aethomys_hindei_MVZ196257;Aethomys_nyikae_FMNH196708;Arvicanthus_neumanni_FMNH158037;Dasymys_incomtus_LSUMZ37702;Dasymys_montanus_FMNH144389;Dephomys_defua_MNHNR24062;Grammomys_dryas_LSUMZ37716;Hybomys_planifrons_R24117;Hybomys_univittatus_TCD4026;Lemniscomys_striatus_TCD4711;Micaelemys_namaquensis_MNHN1987009;Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213;Rhabdomys_pumilio_MNHN1995065;Stochomys_longicaudatus_MNHN1999459;Thallomys_paedulcus_FMNH158089;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.156/0.339,0.0,1384.0,0.0,0.0,668.0,832780.2148855539,1837107.5600133154,2607.5,745.5,601.7198084433193,1327.3898555009505,1.8840317919075145,0.5386560693641619,0.0031310782285555853,0.0004058009537528639,0.12960422069686395
Oenomys_hypoxanthus_LSUMZ37838,Oenomys_hypoxanthus_LSUMZ37838,tip,NA,10411.0,0.0,0.0,0.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<46>,Apodemus_sylvaticus_SMG3823;Malacomys_longipes_TCD4253,internal,0.33/0.381,0.0,2341.0,0.0,0.0,0.0,1243327.247766539,2746353.770695367,9775.999999999998,2237.0000000000005,531.1094608144122,1173.154109652015,4.175993165313968,0.9555745407945324,0.007862773069247212,0.0008145345380735855,0.10359379965566902
<132>,Colomys_goslingi_TCD4175;Heimyscus_fumosus_FMNH167810;Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382;Mastomys_natalensis_T4162;mm10;Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3;Mus_minutoides_10460X2;Mus_musculoides_LSUMZ37820;Mus_pahari_10460X1;Mus_platythrix_10460X13;Myomyscus_verreauxii_MNHN1999102;Praomys_jacksoni_REC31;Zelotomys_woosnami_TTU-M115260,internal,0.41/0.403,660.0,3430.0,0.0,0.0,710.0,2092803.2435405555,4629353.856736362,13575.083333333334,4784.916666666666,511.6878346064928,1131.8713586152473,3.3190912795436023,1.1699062754686225,0.006486554995187854,0.0010336035686068668,0.15934553385790465
<52>,Rattus_argentiventer_LSUMZ38199;Rattus_exulans_sample1;Rattus_hoffmanni_LSUMZ39187,internal,0.401/0.521,0.0,3293.0,0.0,0.0,3.0,1769954.381885092,3905978.269432984,7047.5,3075.5,537.4899428743067,1186.1458455611855,2.1401457637412693,0.9339508047373216,0.003981741039276985,0.0007873827727276268,0.19774836308053872
<133>,Kadarsanomys_sodyi_MZB-Sample;Limnomys_sibuanus_FMNH147948;Rattus_colletti_RAT25;Rattus_leucopus_sample1;Rattus_lutreolus_sample2;Rattus_morotaiensis_ASAM29;Rattus_praetor_sample1;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1;Rattus_xanthurus_LSUMZ39196;Tarsomys_apoensis_KU167148,internal,0.18/0.38,0.0,1241.0,0.0,0.0,36.0,752407.7965894066,1653337.5988886615,2396.0,542.0,606.2915363331238,1332.2623681616933,1.9307010475423045,0.43674456083803387,0.003184443344235455,0.00032782173487394284,0.102944753426803
<135>,Mastacomys_fuscus_M13957;Pseudomys_australis_M25541;Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_desertor_ABTC41464;Pseudomys_gracilicaudatus_ABTC08163;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_higginsi_UC1421;Pseudomys_nanus_U1448;Pseudomys_novaehollandiae_ABTC08140;Pseudomys_oralis_RAT7;Pseudomys_shortridgei_Z25113,internal,0.113/0.367,89.0,891.0,0.0,0.0,60.0,603308.0745367653,1334583.6082733641,1405.5,694.5,615.6204842211891,1361.8200084422083,1.4341836734693878,0.7086734693877551,0.0023296555430311074,0.0005203870298530932,0.22337509569162284
