# GFF/GTF parsing and conversion.
# PYTHON VERSION: 3.8.5
# Script call:    /home/gt156213e/bin/core/gxf_parse.py -i ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz -s ensembl -p ENSRNO -o rnor6-transcripts.tab --nogenes --noexons
# Runtime:        12/04/2020 10:27:13
# ----------------
# Input file:            ../Reference-genomes/Rnor6/Rattus_norvegicus.Rnor_6.0.99.gtf.gz
# Input source:          ensembl
# Feature ID prefix:     ENSRNO
# Output file:           rnor6-transcripts.tab
# --nogenes set:         Not writing gene coordinates and IDs.
# --noexons set:         Not writing exon coordinates and IDs.
# ----------------
# 12.04.2020 | 10:27:13 Detecting compression...
# 12.04.2020 | 10:27:13 Reading genes...
# Genes read:            32883
# ----------------
# 12.04.2020 | 10:27:18 Reading transcripts...
# Transcripts read:      41078
# ----------------
# 12.04.2020 | 10:27:22 Reading CDS...
# CDS read:              273952
# ----------------
# 12.04.2020 | 10:27:30 Writing output...
feature id	feature type	chr	start	end	strand	parent ids	num child features
ENSRNOT00000089891	protein_coding transcript	6	91883425	92007957	-	ENSRNOG00000004826	24
ENSRNOT00000006425	protein_coding transcript	6	91885298	92007917	-	ENSRNOG00000004826	23
ENSRNOT00000006473	protein_coding transcript	6	92016622	92057816	-	ENSRNOG00000004857	10
ENSRNOT00000006509	protein_coding transcript	6	92057807	92076021	+	ENSRNOG00000004893	4
ENSRNOT00000006374	protein_coding transcript	6	92077416	92121351	-	ENSRNOG00000038720	9
ENSRNOT00000006705	protein_coding transcript	6	92136992	92229260	-	ENSRNOG00000004923	31
ENSRNOT00000046085	protein_coding transcript	6	92229686	92370421	+	ENSRNOG00000005063	14
ENSRNOT00000007314	protein_coding transcript	6	92376093	92398525	-	ENSRNOG00000005264	5
ENSRNOT00000007529	protein_coding transcript	6	92433381	92527711	-	ENSRNOG00000005540	28
ENSRNOT00000036933	protein_coding transcript	6	92568975	92596327	+	ENSRNOG00000026855	7
ENSRNOT00000009183	protein_coding transcript	6	92597706	92643847	-	ENSRNOG00000006388	20
ENSRNOT00000009560	protein_coding transcript	6	92660505	92760018	-	ENSRNOG00000007031	10
ENSRNOT00000087540	protein_coding transcript	6	92864123	92874204	+	ENSRNOG00000057934	8
ENSRNOT00000080636	snRNA transcript	6	92997023	92997170	-	ENSRNOG00000055979	0
ENSRNOT00000077818	snRNA transcript	6	93113596	93113702	+	ENSRNOG00000061931	0
ENSRNOT00000009610	protein_coding transcript	6	93281408	93358840	+	ENSRNOG00000007329	13
ENSRNOT00000092064	snoRNA transcript	6	93353943	93354013	-	ENSRNOG00000058915	0
ENSRNOT00000083826	pseudogene transcript	6	93357018	93357353	+	ENSRNOG00000058139	0
ENSRNOT00000085048	pseudogene transcript	6	93371345	93371594	+	ENSRNOG00000059712	0
ENSRNOT00000010300	protein_coding transcript	6	93385457	93411576	+	ENSRNOG00000007504	13
ENSRNOT00000010753	protein_coding transcript	6	93423002	93444240	+	ENSRNOG00000007851	11
ENSRNOT00000075868	retained_intron transcript	6	93437383	93441873	+	ENSRNOG00000007851	0
ENSRNOT00000031595	protein_coding transcript	6	93461713	93532901	+	ENSRNOG00000026239	12
ENSRNOT00000089473	protein_coding transcript	6	93462852	93531806	+	ENSRNOG00000026239	22
ENSRNOT00000078791	protein_coding transcript	6	93539271	93651154	+	ENSRNOG00000054663	5
ENSRNOT00000010871	protein_coding transcript	6	93549484	93562314	-	ENSRNOG00000008222	3
ENSRNOT00000088790	protein_coding transcript	6	93549484	93562314	-	ENSRNOG00000008222	3
ENSRNOT00000050558	protein_coding transcript	6	93563446	93667675	+	ENSRNOG00000008244	34
ENSRNOT00000011056	protein_coding transcript	6	93563446	93667675	+	ENSRNOG00000008244	32
ENSRNOT00000011466	protein_coding transcript	6	93740586	93749809	+	ENSRNOG00000008445	4
ENSRNOT00000046038	processed_pseudogene transcript	6	93790241	93790528	+	ENSRNOG00000032924	0
ENSRNOT00000079915	lincRNA transcript	6	93875374	93878199	+	ENSRNOG00000060880	0
ENSRNOT00000085569	misc_RNA transcript	6	93920626	93920717	-	ENSRNOG00000058630	0
ENSRNOT00000088368	snRNA transcript	6	94133647	94133753	-	ENSRNOG00000054304	0
ENSRNOT00000008238	protein_coding transcript	6	94429068	94484351	+	ENSRNOG00000005916	6
ENSRNOT00000005846	protein_coding transcript	6	94636222	94739026	+	ENSRNOG00000004345	23
ENSRNOT00000005933	protein_coding transcript	6	94816976	94818349	-	ENSRNOG00000004499	1
ENSRNOT00000006284	protein_coding transcript	6	94824112	94834908	-	ENSRNOG00000004503	5
ENSRNOT00000006321	protein_coding transcript	6	94835845	94849784	+	ENSRNOG00000004751	7
ENSRNOT00000006346	protein_coding transcript	6	94849989	94932806	-	ENSRNOG00000004774	20
ENSRNOT00000006373	protein_coding transcript	6	94951020	94980004	-	ENSRNOG00000004794	7
ENSRNOT00000072262	protein_coding transcript	6	94951776	95061174	-	ENSRNOG00000004794	18
ENSRNOT00000007339	protein_coding transcript	6	95205153	95285893	+	ENSRNOG00000005409	29
ENSRNOT00000007369	protein_coding transcript	6	95323579	95360127	+	ENSRNOG00000005568	27
ENSRNOT00000074990	protein_coding transcript	6	95387718	95502775	-	ENSRNOG00000025648	6
ENSRNOT00000034289	protein_coding transcript	6	95480042	95502845	-	ENSRNOG00000025648	6
ENSRNOT00000087345	misc_RNA transcript	6	95402730	95403021	+	ENSRNOG00000055819	0
ENSRNOT00000082651	snoRNA transcript	6	95456342	95456545	-	ENSRNOG00000059267	0
ENSRNOT00000007645	protein_coding transcript	6	95522577	95541393	-	ENSRNOG00000005589	8
ENSRNOT00000042226	processed_pseudogene transcript	6	95558782	95559009	+	ENSRNOG00000029172	0
ENSRNOT00000041409	protein_coding transcript	6	95762332	95796502	-	ENSRNOG00000031655	17
ENSRNOT00000008880	protein_coding transcript	6	95816749	95821729	+	ENSRNOG00000006296	2
ENSRNOT00000043587	protein_coding transcript	6	95826546	95826878	+	ENSRNOG00000033058	1
ENSRNOT00000083749	misc_RNA transcript	6	95871665	95871980	-	ENSRNOG00000061829	0
ENSRNOT00000050217	protein_coding transcript	6	95889849	95890325	-	ENSRNOG00000032771	1
ENSRNOT00000034338	protein_coding transcript	6	95929060	95934296	-	ENSRNOG00000022777	2
ENSRNOT00000050138	protein_coding transcript	6	95984868	95998529	-	ENSRNOG00000007250	5
ENSRNOT00000010163	protein_coding transcript	6	96007805	96153330	+	ENSRNOG00000007267	8
ENSRNOT00000087068	snoRNA transcript	6	96033832	96033891	-	ENSRNOG00000059371	0
ENSRNOT00000078190	protein_coding transcript	6	96153014	96171779	-	ENSRNOG00000007785	6
ENSRNOT00000010546	protein_coding transcript	6	96164579	96171629	-	ENSRNOG00000007785	4
ENSRNOT00000029328	protein_coding transcript	6	96171756	96241096	+	ENSRNOG00000022622	16
ENSRNOT00000046585	protein_coding transcript	6	96202040	96202477	-	ENSRNOG00000032000	1
ENSRNOT00000010923	protein_coding transcript	6	96439607	96442682	-	ENSRNOG00000008046	1
ENSRNOT00000006729	protein_coding transcript	6	96479430	96676225	+	ENSRNOG00000004873	14
ENSRNOT00000049725	protein_coding transcript	6	96810907	96856052	+	ENSRNOG00000008292	15
ENSRNOT00000077935	protein_coding transcript	6	96834525	96854854	+	ENSRNOG00000008292	15
ENSRNOT00000012361	protein_coding transcript	6	96871625	96893444	+	ENSRNOG00000009296	10
ENSRNOT00000088430	protein_coding transcript	6	97110158	97198899	+	ENSRNOG00000056012	6
ENSRNOT00000085790	protein_coding transcript	6	97168453	97198899	+	ENSRNOG00000056012	6
ENSRNOT00000085495	lincRNA transcript	6	97205232	97206707	-	ENSRNOG00000055780	0
ENSRNOT00000088958	lincRNA transcript	6	97334682	97427671	+	ENSRNOG00000057286	0
ENSRNOT00000088224	lincRNA transcript	6	97456225	97458286	+	ENSRNOG00000061310	0
ENSRNOT00000013275	protein_coding transcript	6	97872831	98157087	-	ENSRNOG00000009542	11
ENSRNOT00000031979	protein_coding transcript	6	98284170	98367756	+	ENSRNOG00000021919	5
ENSRNOT00000031076	protein_coding transcript	6	98380500	98383049	-	ENSRNOG00000021885	2
ENSRNOT00000006755	protein_coding transcript	6	98417974	98566966	-	ENSRNOG00000005045	11
ENSRNOT00000077715	protein_coding transcript	6	98422300	98566523	-	ENSRNOG00000005045	13
ENSRNOT00000006860	protein_coding transcript	6	98599723	98606109	-	ENSRNOG00000021628	1
ENSRNOT00000082695	protein_coding transcript	6	98665858	98666007	-	ENSRNOG00000051449	1
ENSRNOT00000006913	protein_coding transcript	6	98675326	98695988	-	ENSRNOG00000005175	3
ENSRNOT00000084980	lincRNA transcript	6	98696621	98717896	+	ENSRNOG00000051551	0
ENSRNOT00000092100	processed_transcript transcript	6	98844926	99025187	+	ENSRNOG00000005323	0
ENSRNOT00000084724	processed_transcript transcript	6	99033000	99033122	+	ENSRNOG00000005323	0
ENSRNOT00000078094	processed_transcript transcript	6	99041270	99042155	+	ENSRNOG00000005323	0
ENSRNOT00000077127	processed_transcript transcript	6	99044735	99058720	+	ENSRNOG00000005323	0
ENSRNOT00000079448	processed_transcript transcript	6	99059131	99063828	+	ENSRNOG00000005323	0
ENSRNOT00000084787	processed_transcript transcript	6	99067023	99078133	+	ENSRNOG00000005323	0
ENSRNOT00000007070	processed_transcript transcript	6	99081762	99151230	+	ENSRNOG00000005323	0
ENSRNOT00000078463	processed_transcript transcript	6	99122940	99151233	+	ENSRNOG00000005323	0
ENSRNOT00000058735	processed_transcript transcript	6	99122973	99152665	+	ENSRNOG00000005323	0
ENSRNOT00000089905	processed_transcript transcript	6	99142479	99153551	+	ENSRNOG00000005323	0
ENSRNOT00000078093	processed_transcript transcript	6	99152461	99152684	+	ENSRNOG00000005323	0
ENSRNOT00000092515	lincRNA transcript	6	99040565	99063904	+	ENSRNOG00000061968	0
ENSRNOT00000042682	protein_coding transcript	6	99164357	99214251	-	ENSRNOG00000005343	8
ENSRNOT00000043602	protein_coding transcript	6	99164590	99204825	-	ENSRNOG00000005343	9
ENSRNOT00000041872	protein_coding transcript	6	99164875	99204590	-	ENSRNOG00000005343	8
ENSRNOT00000007109	protein_coding transcript	6	99164875	99204590	-	ENSRNOG00000005343	7
ENSRNOT00000058675	protein_coding transcript	6	99236653	99274269	-	ENSRNOG00000038496	8
ENSRNOT00000088808	protein_coding transcript	6	99236668	99273033	-	ENSRNOG00000038496	9
ENSRNOT00000090480	processed_pseudogene transcript	6	99249584	99250073	+	ENSRNOG00000052719	0
ENSRNOT00000008374	protein_coding transcript	6	99282850	99350340	+	ENSRNOG00000005602	27
ENSRNOT00000008416	protein_coding transcript	6	99356509	99361909	+	ENSRNOG00000006410	1
ENSRNOT00000008424	protein_coding transcript	6	99380301	99389032	-	ENSRNOG00000006441	2
ENSRNOT00000089594	protein_coding transcript	6	99381362	99400822	-	ENSRNOG00000006441	2
ENSRNOT00000078498	protein_coding transcript	6	99402360	99424019	+	ENSRNOG00000058593	2
ENSRNOT00000079359	protein_coding transcript	6	99433550	99436289	+	ENSRNOG00000006472	2
ENSRNOT00000008504	protein_coding transcript	6	99433572	99436284	+	ENSRNOG00000006472	1
ENSRNOT00000058642	protein_coding transcript	6	99444013	99464143	+	ENSRNOG00000038480	11
ENSRNOT00000040565	protein_coding transcript	6	99575777	99576196	-	ENSRNOG00000029835	1
ENSRNOT00000008573	protein_coding transcript	6	99625306	99655362	+	ENSRNOG00000006570	18
ENSRNOT00000009028	protein_coding transcript	6	99659651	99783047	-	ENSRNOG00000006911	35
ENSRNOT00000090577	misc_RNA transcript	6	99764734	99764965	+	ENSRNOG00000052575	0
ENSRNOT00000009621	protein_coding transcript	6	99817431	99831576	+	ENSRNOG00000007336	4
ENSRNOT00000084948	snRNA transcript	6	99820902	99821003	+	ENSRNOG00000057665	0
ENSRNOT00000080270	protein_coding transcript	6	99839960	99843245	-	ENSRNOG00000055672	3
ENSRNOT00000010043	protein_coding transcript	6	99845954	99870024	-	ENSRNOG00000007364	7
ENSRNOT00000078197	lincRNA transcript	6	99874486	99876101	-	ENSRNOG00000054542	0
ENSRNOT00000010588	protein_coding transcript	6	99883959	99966988	+	ENSRNOG00000007660	12
ENSRNOT00000010954	protein_coding transcript	6	99984260	100011388	-	ENSRNOG00000008049	3
ENSRNOT00000083286	protein_coding transcript	6	99985519	100011226	-	ENSRNOG00000008049	5
ENSRNOT00000041442	protein_coding transcript	6	99985519	100011226	-	ENSRNOG00000008049	4
ENSRNOT00000083368	snoRNA transcript	6	100233896	100234012	-	ENSRNOG00000059576	0
ENSRNOT00000011220	protein_coding transcript	6	100337226	100537224	+	ENSRNOG00000008451	9
ENSRNOT00000090435	snRNA transcript	6	100454178	100454281	+	ENSRNOG00000058875	0
ENSRNOT00000087533	lincRNA transcript	6	100671127	100673947	-	ENSRNOG00000053526	0
ENSRNOT00000082220	snoRNA transcript	6	100876842	100876975	-	ENSRNOG00000059409	0
ENSRNOT00000091438	snoRNA transcript	6	101253215	101253338	+	ENSRNOG00000056681	0
ENSRNOT00000084354	protein_coding transcript	6	101287035	101304188	+	ENSRNOG00000033423	6
ENSRNOT00000046901	protein_coding transcript	6	101288951	101304220	+	ENSRNOG00000033423	6
ENSRNOT00000075054	protein_coding transcript	6	101532518	101858501	+	ENSRNOG00000028366	20
ENSRNOT00000030470	protein_coding transcript	6	101603319	101859164	+	ENSRNOG00000028366	19
ENSRNOT00000078098	protein_coding transcript	6	101864990	101873464	-	ENSRNOG00000059843	3
ENSRNOT00000029888	protein_coding transcript	6	101865917	101904500	+	ENSRNOG00000028351	5
ENSRNOT00000012005	protein_coding transcript	6	101923785	102028592	+	ENSRNOG00000008788	13
ENSRNOT00000092157	protein_coding transcript	6	101924000	102026810	+	ENSRNOG00000008788	13
ENSRNOT00000012101	protein_coding transcript	6	102032276	102047758	-	ENSRNOG00000009080	9
ENSRNOT00000013375	protein_coding transcript	6	102048372	102073041	+	ENSRNOG00000009432	7
ENSRNOT00000014125	protein_coding transcript	6	102075632	102095201	-	ENSRNOG00000010098	9
ENSRNOT00000014132	protein_coding transcript	6	102152147	102196138	-	ENSRNOG00000010646	1
ENSRNOT00000014257	protein_coding transcript	6	102215603	102262417	+	ENSRNOG00000010650	28
ENSRNOT00000014775	protein_coding transcript	6	102263337	102272777	-	ENSRNOG00000010914	4
ENSRNOT00000083433	protein_coding transcript	6	102311116	102338520	+	ENSRNOG00000053811	8
ENSRNOT00000090407	protein_coding transcript	6	102339857	102353403	-	ENSRNOG00000060436	5
ENSRNOT00000085927	protein_coding transcript	6	102356492	102372611	-	ENSRNOG00000054770	7
ENSRNOT00000078436	protein_coding transcript	6	102356867	102372385	-	ENSRNOG00000054770	8
ENSRNOT00000089162	protein_coding transcript	6	102392828	102405750	+	ENSRNOG00000056553	7
ENSRNOT00000079351	protein_coding transcript	6	102409881	102472926	-	ENSRNOG00000059875	41
ENSRNOT00000087132	protein_coding transcript	6	102477036	102512505	+	ENSRNOG00000059245	6
ENSRNOT00000083272	protein_coding transcript	6	103186958	103187275	-	ENSRNOG00000055777	1
ENSRNOT00000083677	protein_coding transcript	6	103308045	103313074	-	ENSRNOG00000058646	2
ENSRNOT00000091560	protein_coding transcript	6	103375799	103470427	-	ENSRNOG00000056756	22
ENSRNOT00000079824	protein_coding transcript	6	103375873	103470555	-	ENSRNOG00000056756	21
ENSRNOT00000088795	protein_coding transcript	6	103376557	103470501	-	ENSRNOG00000056756	21
ENSRNOT00000087847	pseudogene transcript	6	103452063	103452546	+	ENSRNOG00000054817	0
ENSRNOT00000006005	protein_coding transcript	6	103516586	103605256	-	ENSRNOG00000004556	9
ENSRNOT00000070282	miRNA transcript	6	103567572	103567661	-	ENSRNOG00000045015	0
ENSRNOT00000089475	scaRNA transcript	6	103567584	103567722	-	ENSRNOG00000060868	0
ENSRNOT00000008621	protein_coding transcript	6	103616004	103616342	-	ENSRNOG00000006599	1
ENSRNOT00000006043	processed_pseudogene transcript	6	103639901	103640943	+	ENSRNOG00000004582	0
ENSRNOT00000021014	processed_pseudogene transcript	6	103717706	103718644	-	ENSRNOG00000027798	0
ENSRNOT00000058328	protein_coding transcript	6	103807218	103807838	-	ENSRNOG00000038308	2
ENSRNOT00000000387	processed_pseudogene transcript	6	103808288	103809191	-	ENSRNOG00000000345	0
ENSRNOT00000058376	unprocessed_pseudogene transcript	6	103819697	103820602	+	ENSRNOG00000038337	0
ENSRNOT00000058373	processed_pseudogene transcript	6	103823563	103824045	+	ENSRNOG00000038335	0
ENSRNOT00000064247	processed_pseudogene transcript	6	103927179	103928744	-	ENSRNOG00000042752	0
ENSRNOT00000058354	protein_coding transcript	6	103932428	103935122	-	ENSRNOG00000038322	4
ENSRNOT00000047825	protein_coding transcript	6	103948796	103949275	-	ENSRNOG00000032248	2
ENSRNOT00000073196	protein_coding transcript	6	103958380	103958859	-	ENSRNOG00000050329	2
ENSRNOT00000033378	protein_coding transcript	6	104017607	104051446	+	ENSRNOG00000027707	8
ENSRNOT00000006460	protein_coding transcript	6	104068547	104250174	+	ENSRNOG00000004589	15
ENSRNOT00000091582	snRNA transcript	6	104272097	104272200	-	ENSRNOG00000055048	0
ENSRNOT00000066014	protein_coding transcript	6	104280408	104290579	-	ENSRNOG00000004883	4
ENSRNOT00000085646	protein_coding transcript	6	104280795	104289668	-	ENSRNOG00000004883	4
ENSRNOT00000006798	protein_coding transcript	6	104291071	104326551	+	ENSRNOG00000005052	8
ENSRNOT00000089313	protein_coding transcript	6	104291340	104329872	+	ENSRNOG00000005052	7
ENSRNOT00000058301	protein_coding transcript	6	104340206	104371335	+	ENSRNOG00000038297	13
ENSRNOT00000040965	protein_coding transcript	6	104406897	104409005	-	ENSRNOG00000033973	1
ENSRNOT00000076485	protein_coding transcript	6	104437159	104530403	+	ENSRNOG00000045941	5
ENSRNOT00000076321	processed_transcript transcript	6	104437186	104475088	+	ENSRNOG00000045941	0
ENSRNOT00000076700	processed_transcript transcript	6	104437247	104475088	+	ENSRNOG00000045941	0
ENSRNOT00000070995	protein_coding transcript	6	104475036	104528959	+	ENSRNOG00000045941	5
ENSRNOT00000007583	protein_coding transcript	6	104611026	104615302	+	ENSRNOG00000005513	7
ENSRNOT00000007825	protein_coding transcript	6	104617730	104631355	-	ENSRNOG00000005794	5
ENSRNOT00000007947	protein_coding transcript	6	104718512	104877980	+	ENSRNOG00000005998	13
ENSRNOT00000072671	miRNA transcript	6	104860872	104860953	+	ENSRNOG00000050304	0
ENSRNOT00000048606	protein_coding transcript	6	104891376	105097054	-	ENSRNOG00000029871	7
ENSRNOT00000073216	pseudogene transcript	6	105036067	105038238	-	ENSRNOG00000047682	0
ENSRNOT00000008367	protein_coding transcript	6	105158026	105160470	-	ENSRNOG00000038275	1
ENSRNOT00000008954	protein_coding transcript	6	105201395	105214329	-	ENSRNOG00000047115	4
ENSRNOT00000009122	protein_coding transcript	6	105224166	105261549	-	ENSRNOG00000006399	4
ENSRNOT00000091007	snoRNA transcript	6	105228700	105228827	+	ENSRNOG00000057749	0
ENSRNOT00000009483	protein_coding transcript	6	105302558	105316024	-	ENSRNOG00000006976	8
ENSRNOT00000084962	lincRNA transcript	6	105316158	105317508	+	ENSRNOG00000054814	0
ENSRNOT00000009513	protein_coding transcript	6	105364668	105399500	+	ENSRNOG00000007254	3
ENSRNOT00000087090	protein_coding transcript	6	105364742	105399490	+	ENSRNOG00000007254	3
ENSRNOT00000089907	miRNA transcript	6	105394610	105394710	-	ENSRNOG00000056556	0
ENSRNOT00000083488	protein_coding transcript	6	105459706	105518748	-	ENSRNOG00000007271	11
ENSRNOT00000009693	protein_coding transcript	6	105459882	105518725	-	ENSRNOG00000007271	12
ENSRNOT00000091878	lincRNA transcript	6	105553723	105564249	+	ENSRNOG00000052650	0
ENSRNOT00000010022	protein_coding transcript	6	105611456	105743404	+	ENSRNOG00000007459	36
ENSRNOT00000084251	lincRNA transcript	6	105823489	105834033	-	ENSRNOG00000053831	0
ENSRNOT00000062789	rRNA transcript	6	105867454	105867562	+	ENSRNOG00000041036	0
ENSRNOT00000088917	protein_coding transcript	6	106039991	106163302	+	ENSRNOG00000007646	20
ENSRNOT00000010626	protein_coding transcript	6	106052212	106072703	+	ENSRNOG00000007646	3
ENSRNOT00000058195	protein_coding transcript	6	106084815	106163249	+	ENSRNOG00000007646	17
ENSRNOT00000092065	protein_coding transcript	6	106153045	106163295	+	ENSRNOG00000007646	4
ENSRNOT00000054610	miRNA transcript	6	106143489	106143595	+	ENSRNOG00000036502	0
ENSRNOT00000081771	lincRNA transcript	6	106284540	106285788	+	ENSRNOG00000055943	0
ENSRNOT00000086136	protein_coding transcript	6	106496992	106602139	+	ENSRNOG00000008082	15
ENSRNOT00000058181	protein_coding transcript	6	106497125	106598668	+	ENSRNOG00000008082	14
ENSRNOT00000010926	protein_coding transcript	6	106721349	106971250	-	ENSRNOG00000008086	9
ENSRNOT00000011378	protein_coding transcript	6	107001763	107027456	+	ENSRNOG00000008399	13
ENSRNOT00000011662	protein_coding transcript	6	107031412	107080524	-	ENSRNOG00000008614	11
ENSRNOT00000003834	protein_coding transcript	6	107156263	107164033	+	ENSRNOG00000002874	6
ENSRNOT00000012495	protein_coding transcript	6	107169528	107216798	+	ENSRNOG00000009110	10
ENSRNOT00000012757	protein_coding transcript	6	107245820	107276755	+	ENSRNOG00000009448	26
ENSRNOT00000049481	protein_coding transcript	6	107279920	107325345	-	ENSRNOG00000009653	12
ENSRNOT00000042594	protein_coding transcript	6	107279920	107325345	-	ENSRNOG00000009653	11
ENSRNOT00000013026	protein_coding transcript	6	107279920	107325345	-	ENSRNOG00000009653	11
ENSRNOT00000058127	protein_coding transcript	6	107423218	107461041	-	ENSRNOG00000038183	16
ENSRNOT00000013431	protein_coding transcript	6	107428508	107431116	+	ENSRNOG00000010126	1
ENSRNOT00000013515	protein_coding transcript	6	107460668	107467487	+	ENSRNOG00000010134	3
ENSRNOT00000080859	protein_coding transcript	6	107485249	107493798	+	ENSRNOG00000055221	3
ENSRNOT00000013753	protein_coding transcript	6	107517668	107522952	+	ENSRNOG00000046864	3
ENSRNOT00000077555	protein_coding transcript	6	107531528	107536789	+	ENSRNOG00000053460	4
ENSRNOT00000013760	protein_coding transcript	6	107550904	107557688	+	ENSRNOG00000032508	3
ENSRNOT00000039048	unprocessed_pseudogene transcript	6	107572233	107578467	-	ENSRNOG00000027960	0
ENSRNOT00000058101	protein_coding transcript	6	107581608	107590373	+	ENSRNOG00000029637	3
ENSRNOT00000076882	protein_coding transcript	6	107596782	107625214	+	ENSRNOG00000042333	8
ENSRNOT00000076055	nonsense_mediated_decay transcript	6	107596785	107625214	+	ENSRNOG00000042333	4
ENSRNOT00000036430	protein_coding transcript	6	107603580	107625192	+	ENSRNOG00000042333	3
ENSRNOT00000014018	protein_coding transcript	6	107631227	107633012	-	ENSRNOG00000010553	1
ENSRNOT00000088712	protein_coding transcript	6	107633716	107658741	-	ENSRNOG00000010653	12
ENSRNOT00000014158	protein_coding transcript	6	107636856	107678156	-	ENSRNOG00000010653	12
ENSRNOT00000085486	snoRNA transcript	6	107753229	107753351	-	ENSRNOG00000055274	0
ENSRNOT00000058095	protein_coding transcript	6	107999846	108031643	+	ENSRNOG00000038166	7
ENSRNOT00000059073	protein_coding transcript	6	108009251	108029859	+	ENSRNOG00000038166	9
ENSRNOT00000014738	protein_coding transcript	6	108032856	108058809	+	ENSRNOG00000010985	11
ENSRNOT00000014814	protein_coding transcript	6	108061063	108076186	-	ENSRNOG00000011112	8
ENSRNOT00000014913	protein_coding transcript	6	108076306	108087696	+	ENSRNOG00000011164	12
ENSRNOT00000041163	protein_coding transcript	6	108087418	108120579	-	ENSRNOG00000033206	13
ENSRNOT00000075702	miRNA transcript	6	108105093	108105171	+	ENSRNOG00000046595	0
ENSRNOT00000089242	protein_coding transcript	6	108123816	108149344	+	ENSRNOG00000011376	12
ENSRNOT00000063900	protein_coding transcript	6	108123855	108149607	+	ENSRNOG00000011376	8
ENSRNOT00000015545	protein_coding transcript	6	108146582	108167185	-	ENSRNOG00000011419	12
ENSRNOT00000064426	protein_coding transcript	6	108167716	108178508	+	ENSRNOG00000043441	5
ENSRNOT00000015889	protein_coding transcript	6	108285822	108308587	+	ENSRNOG00000011918	5
ENSRNOT00000016040	protein_coding transcript	6	108315035	108329464	-	ENSRNOG00000011964	19
ENSRNOT00000073962	protein_coding transcript	6	108363485	108365749	+	ENSRNOG00000048378	2
ENSRNOT00000086983	snRNA transcript	6	108384313	108384419	-	ENSRNOG00000056170	0
ENSRNOT00000031650	protein_coding transcript	6	108393628	108415093	-	ENSRNOG00000027645	3
ENSRNOT00000086455	snRNA transcript	6	108403913	108404046	+	ENSRNOG00000059869	0
ENSRNOT00000016076	protein_coding transcript	6	108467410	108488330	-	ENSRNOG00000012062	4
ENSRNOT00000016089	protein_coding transcript	6	108488678	108490188	+	ENSRNOG00000012085	4
ENSRNOT00000082792	protein_coding transcript	6	108500112	108596569	-	ENSRNOG00000012094	36
ENSRNOT00000031331	protein_coding transcript	6	108500114	108596446	-	ENSRNOG00000012094	35
ENSRNOT00000077458	protein_coding transcript	6	108500119	108596446	-	ENSRNOG00000012094	36
ENSRNOT00000006240	protein_coding transcript	6	108635220	108660063	-	ENSRNOG00000004382	18
ENSRNOT00000086545	protein_coding transcript	6	108637369	108796124	-	ENSRNOG00000004382	18
ENSRNOT00000061786	protein_coding transcript	6	108745895	108756130	+	ENSRNOG00000040153	6
ENSRNOT00000006297	protein_coding transcript	6	108796182	108808048	+	ENSRNOG00000004723	8
ENSRNOT00000089683	protein_coding transcript	6	108820774	108897209	+	ENSRNOG00000027317	24
ENSRNOT00000080038	protein_coding transcript	6	108820811	108897426	+	ENSRNOG00000027317	20
ENSRNOT00000006492	protein_coding transcript	6	108820920	108896469	+	ENSRNOG00000027317	24
ENSRNOT00000038594	protein_coding transcript	6	108831108	108832796	+	ENSRNOG00000027305	2
ENSRNOT00000006704	protein_coding transcript	6	108911705	108920767	-	ENSRNOG00000005054	4
ENSRNOT00000084654	snRNA transcript	6	108915228	108915356	-	ENSRNOG00000051602	0
ENSRNOT00000077192	lincRNA transcript	6	108930220	108932547	+	ENSRNOG00000053035	0
ENSRNOT00000007298	protein_coding transcript	6	108936664	108959803	+	ENSRNOG00000005061	15
ENSRNOT00000007350	protein_coding transcript	6	108961994	108976489	-	ENSRNOG00000005530	10
ENSRNOT00000007790	protein_coding transcript	6	108994018	109004598	-	ENSRNOG00000005650	7
ENSRNOT00000008730	protein_coding transcript	6	109043880	109051253	+	ENSRNOG00000006467	8
ENSRNOT00000033493	protein_coding transcript	6	109059341	109095557	-	ENSRNOG00000006699	12
ENSRNOT00000080009	protein_coding transcript	6	109097065	109104050	-	ENSRNOG00000006744	2
ENSRNOT00000009086	protein_coding transcript	6	109097065	109103999	-	ENSRNOG00000006744	2
ENSRNOT00000009156	protein_coding transcript	6	109110534	109119457	+	ENSRNOG00000027115	2
ENSRNOT00000077518	protein_coding transcript	6	109124330	109162267	-	ENSRNOG00000058572	23
ENSRNOT00000010512	protein_coding transcript	6	109169741	109205004	-	ENSRNOG00000007901	5
ENSRNOT00000010712	protein_coding transcript	6	109300433	109303299	+	ENSRNOG00000008015	4
ENSRNOT00000088059	lincRNA transcript	6	109312217	109315245	+	ENSRNOG00000057609	0
ENSRNOT00000011339	protein_coding transcript	6	109466060	109505161	+	ENSRNOG00000008224	3
ENSRNOT00000011563	protein_coding transcript	6	109562587	109584545	+	ENSRNOG00000008588	3
ENSRNOT00000011599	protein_coding transcript	6	109617355	109681495	+	ENSRNOG00000008754	16
ENSRNOT00000085031	protein_coding transcript	6	109617596	109680135	+	ENSRNOG00000008754	14
